CAE_TOWN,CAE_ADDRESS,ADDITIONAL_CPVS,DAY_COS,CAE_NAME,MAIN_CPV_CODE_GPA,CPV,TAL_LOCATION_NUTS,VALUE_EURO_FIN_2,CAE_POSTAL_CODE,DAY_SIN,VALUE_EURO_LOG,CORRECTIONS,VALUE_EURO_FIN_1,NUMBER_AWARDS,LOTS_NUMBER,TYPE_OF_CONTRACT,TARGET_CLASS
9,203,510,0.2428497220959356,286,45210.0,45233141,78,448646.88,154,0.9700639218515071,13.013993627428068,0,448646.88,1,1.0,2,3
49,179,521,-0.4443781781046132,95,45233.0,45233251,9,4264401.62,74,0.895839290734909,15.265812663447162,0,4264401.62,1,1.0,2,2
170,215,137,0.9927487224577402,298,45000.0,45000000,48,15916281.13,175,0.1202080448993527,16.582853176559333,0,15916281.13,1,1.0,2,2
146,123,62,-0.99907411510223,262,45210.0,45210000,62,194842.41,241,0.04302223300453059,12.24715988486991,0,194842.41,1,1.0,2,2
81,132,447,0.20931464596304888,222,45000.0,45000000,0,58235860.69,78,-0.9778483415056567,17.88001190318112,0,58235860.69,1,1.0,2,3
106,206,592,-0.6186714032625032,222,45000.0,45000000,48,9252077.73,1,-0.7856498550787144,16.04035881180872,0,9252077.73,1,1.0,2,3
3,198,57,-0.9497178427914317,225,45000.0,45000000,27,7557600.57,30,-0.3131070409358267,15.838064445174947,0,7557600.57,1,1.0,2,3
61,226,551,0.9927487224577402,235,45422.0,45422000,34,4668450.8,124,0.1202080448993527,15.457545834057127,0,4668450.8,1,1.0,2,4
134,12,554,-0.4132786077829042,197,45261.0,45261000,77,1121689.81,116,0.9106046300942162,13.930347756678295,0,1121689.81,1,1.0,2,1
88,251,646,0.27609697309746883,303,45212.0,45212212,58,9106294.22,225,0.9611297838723007,16.0244765147335,0,9106294.22,1,1.0,2,2
49,178,470,-0.11593459959550041,18,45234.0,45234115,70,6689780.515000001,71,0.9932568492674143,15.774908221189154,0,6689780.515000001,1,1.0,2,2
106,192,320,-0.8738071036110807,174,45000.0,45000000,0,10419380.05,27,-0.4862727071086902,16.159178192333297,0,10419380.05,1,1.0,2,2
106,19,609,0.07309512989807777,229,45000.0,45000000,48,5668733.14,0,0.9973249731081555,15.550476395046742,0,5668733.14,1,1.0,2,1
106,138,462,-0.9970011699250151,172,45252.0,45252000,0,569469.09,24,0.07738647923346301,13.252461540735993,0,569469.09,1,1.0,2,2
117,204,396,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,2
117,204,425,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,1
87,240,378,-0.1670516255021195,281,45210.0,45212200,58,29695325.96,229,-0.9859481499638303,17.206500249979328,0,29695325.96,1,1.0,2,3
46,58,20,0.8335557718385699,45,45210.0,45231400,77,31977802.49,165,0.5524353131676196,17.28055257914632,0,31977802.49,1,1.0,2,2
117,204,625,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,1
134,25,125,0.35769823883312546,90,45210.0,45231110,77,1484766.3,118,0.9338372288229252,14.210768617603456,0,1484766.3,1,1.0,2,2
117,204,86,-0.548842958284719,231,45000.0,45000000,77,11114551.87,121,0.8359254794186372,16.507362727083763,0,11114551.87,4,4.0,2,3
106,52,380,-0.5343725582809786,171,45000.0,45000000,0,14927160.17,31,0.8452490573530633,16.518693008770192,0,14927160.17,1,1.0,2,2
106,146,165,-0.9893142039703664,169,45212.0,45212225,0,5894247.85,6,-0.14579919691987442,15.589487662291113,0,5894247.85,1,1.0,2,1
9,203,11,0.0902516100310407,286,45310.0,45310000,78,15038471.07,154,-0.9959189961471792,16.52612228023482,0,15038471.07,1,1.0,2,3
75,72,259,-0.9769384927771817,114,45214.0,45214200,72,16139090.16,63,-0.2135209154397959,16.59675490943128,0,16139090.16,1,1.0,2,3
138,149,335,0.9523775757303974,144,45000.0,45000000,62,3609244.41,238,0.30492122465628907,15.099009280758898,0,3609244.41,1,1.0,2,4
106,194,135,-0.7554933140726803,222,45000.0,45000000,48,7520011.37,30,0.6551563572090853,15.833078340871479,0,7520011.37,1,1.0,2,3
152,196,487,-0.34964745525122826,250,45000.0,45000000,66,4319196.32,253,-0.9368813462954315,15.278580137400747,0,4319196.32,1,1.0,2,4
3,202,411,-0.5912614448635782,2,45000.0,45000000,31,16826565.36,148,-0.8064799463209447,16.638469526338614,0,16826565.36,1,1.0,2,3
9,237,500,-0.9996666485105112,21,45000.0,45000000,39,9334310.28,154,-0.02581844022713239,16.049207553982328,0,9334310.28,1,1.0,2,3
106,52,629,-0.21772323039653177,171,45210.0,45000000,0,59390651.91,31,0.9760105506323683,17.89964741353323,0,59390651.91,1,1.0,2,4
152,173,135,0.8140460935082175,203,45330.0,45330000,72,5903594.3,252,-0.5808002734538013,15.591072096165043,0,5903594.3,4,1.0,2,3
49,179,529,-0.45973273945210397,94,45233.0,45233251,9,4075425.17,74,0.8880573226294932,15.220485880783919,0,4075425.17,1,1.0,2,2
3,198,519,-0.9497178427914317,225,45233.0,45233141,0,132365.2,147,-0.3131070409358267,11.793327602884705,0,132365.2,1,1.0,0,1
101,132,1,0.7935716089521472,80,45232.0,45232140,70,3504029.2,154,-0.6084768701151264,15.06942434972274,0,3504029.2,1,1.0,2,2
60,43,381,-0.99907411510223,304,45212.0,45212212,72,14936093.59,65,0.04302223300453059,16.519291297204532,0,14936093.59,1,1.0,2,2
160,229,451,-0.6839194216246106,124,45221.0,45221100,24,0.09,94,0.7295575540864875,0.08617769624105233,0,0.09,1,1.0,2,2
9,237,377,-0.2678143051621742,21,45453.0,45453100,39,4797791.53,154,0.9634705485641488,15.383666480513138,0,4797791.53,1,1.0,2,4
48,252,251,0.9946708199115211,70,45215.0,45215100,19,13988883.5,57,-0.10310169744743544,16.453773607937244,0,13988883.5,1,1.0,2,3
8,212,364,0.6118864012687243,143,45000.0,45000000,58,32798137.81,221,0.7909456567567772,17.305882328146833,0,32798137.81,1,1.0,2,3
98,262,600,0.7721565844991642,135,45330.0,45330000,0,475123.73,43,0.6354323008901774,13.07133263801988,0,475123.73,1,1.0,0,2
106,190,252,0.8609610158889945,168,45000.0,45000000,70,5195212.19,23,-0.5086709438521042,15.463248219209541,0,5195212.19,1,1.0,2,2
45,132,135,0.8140460935082175,81,45310.0,45310000,70,15816640.76,154,-0.5808002734538013,16.57657321964064,0,15816640.76,1,1.0,2,2
3,198,135,0.8039279618328213,225,45233.0,45233223,0,13517152.3,147,0.5947266869607634,16.419470051675603,0,13517152.3,6,6.0,2,2
104,8,595,-0.6186714032625032,160,45000.0,45000000,53,10563139.15,209,-0.7856498550787144,16.172881154728262,0,10563139.15,5,5.0,2,3
56,268,366,0.9291414114031743,292,45222.0,45222100,48,7318206.44,180,-0.3697245428906732,15.805875970702305,0,7318206.44,1,1.0,2,2
106,194,53,-0.8565509959010037,222,45000.0,45000000,0,14190139.27,30,-0.5160623910158526,16.46805793421774,0,14190139.27,1,1.0,2,2
106,53,105,0.4975132889071803,54,45000.0,45000000,53,1219768.53,7,-0.8674563547295971,14.014172489027663,0,1219768.53,1,1.0,2,3
60,182,96,-0.9996666485105112,271,45252.0,45252000,7,19659897.41,66,-0.02581844022713239,16.79409150532508,0,19659897.41,1,1.0,2,1
134,101,555,0.10738134666416309,231,45000.0,45000000,34,4439786.4,115,0.994217906893952,15.871496152193094,0,4439786.4,13,13.0,2,1
106,206,135,-0.7883050558305255,222,45000.0,45000000,48,7368081.2,1,0.6152845999633276,15.81266801320684,0,7368081.2,1,1.0,2,3
106,206,36,0.9750645322571945,222,45000.0,45000000,0,3059152.7,1,-0.22192151300416674,14.933648867048957,0,3059152.7,1,1.0,2,3
106,129,135,0.8779600847008882,230,45000.0,45000000,0,7876997.39,0,0.47873384011578846,15.879457474292906,0,7876997.39,1,1.0,2,3
61,221,273,-0.7441039398713608,235,45112.0,45112400,34,836990.52,126,-0.6680638642135333,13.837175420811217,0,836990.52,1,1.0,2,2
106,206,135,0.9711000518829505,226,45000.0,45000000,40,11901549.05,1,-0.23867276600594997,16.738036183818824,0,11901549.05,1,1.0,2,2
9,285,440,-0.9259247771938498,33,45000.0,45000000,39,6689780.515000001,154,0.3777079652039649,15.774908221189154,0,6689780.515000001,1,1.0,2,2
106,206,135,-0.7324940716135792,222,45000.0,45000000,36,13810383.05,1,-0.6807734094770159,16.44093133455709,0,13810383.05,1,1.0,2,3
147,24,657,-0.8738071036110807,123,45000.0,45000000,30,106982.34,200,-0.4862727071086902,11.959479411992517,0,106982.34,1,1.0,0,2
104,8,610,-0.6186714032625032,160,45000.0,45000000,53,10563139.15,209,-0.7856498550787144,16.172881154728262,0,10563139.15,5,5.0,2,3
165,81,347,-0.4443781781046134,295,45210.0,45000000,72,50175406.83,52,-0.8958392907349089,17.731035580765113,0,50175406.83,1,1.0,2,3
106,52,346,0.7025274741691566,171,45210.0,45000000,0,49492209.93,31,-0.711656622281775,17.717325860207836,0,49492209.93,1,1.0,2,2
71,176,135,-0.7987793728863649,106,45000.0,45000000,0,5655819.85,141,0.6016240632249226,15.548195811728757,0,5655819.85,1,1.0,2,3
71,261,226,0.7611042586607742,151,45000.0,45000000,50,258346783.61,140,-0.6486295610349818,19.36981336675201,0,258346783.61,1,1.0,2,3
106,53,258,0.8039279618328213,54,45210.0,45210000,53,2037808.11,7,0.5947266869607634,14.52738582301974,0,2037808.11,1,1.0,2,2
69,249,386,-0.01291029607500882,100,45000.0,45000000,34,27692338.93,128,0.9999166586547379,17.136666396091105,0,27692338.93,1,1.0,2,2
81,132,513,-0.8190148866680801,222,45233.0,45233139,0,24598309.6,78,0.5737722679043246,17.018188323747623,0,24598309.6,1,1.0,2,2
133,209,30,0.9905324521322227,218,45000.0,45000000,77,1990215.28,123,-0.13727877211326517,14.503753874212146,0,1990215.28,1,1.0,2,3
43,135,135,0.5702422926917871,7,45000.0,45000000,75,22433658.36,150,0.8214765533024142,16.926073038976458,0,22433658.36,1,1.0,2,3
120,62,343,-0.980469160361632,140,45000.0,45000000,13,10119191.04,69,0.19667288979357647,16.46320099908772,0,10119191.04,5,5.0,2,2
106,19,135,0.8239230057575542,229,45000.0,45000000,64,9633412.77,3,0.5667017562911176,16.080748214206682,0,9633412.77,1,1.0,2,2
122,233,391,-0.986657932891657,204,45214.0,45214200,26,12066610.63,93,0.16280701293851715,16.305952827067763,1,12066610.63,1,1.0,2,4
106,206,135,0.45207220393230435,222,45000.0,45000000,17,47039660.95,1,0.8919813464595485,17.666501675091748,0,47039660.95,1,1.0,2,2
94,241,135,-0.8287700871745038,222,45233.0,45233223,0,12218857.46,49,0.5595892624101765,16.318491091632257,0,12218857.46,3,3.0,2,2
106,194,135,0.9821256058680006,222,45000.0,45000000,53,6569028.43,30,0.1882267098432442,15.697876651998536,0,6569028.43,1,1.0,2,2
60,43,553,-0.9937465804361781,304,45210.0,45214200,72,11274291.67,65,-0.11165900712169444,16.238035707017062,0,11274291.67,1,1.0,2,2
117,204,627,-0.8190148866680802,231,45215.0,45215210,77,13204731.93,121,-0.5737722679043243,16.39608587859404,0,13204731.93,15,15.0,2,3
92,49,601,-0.13301470653419636,138,45300.0,45300000,48,275021.98,154,-0.9911140639934546,12.524609936793826,0,275021.98,1,1.0,2,1
134,118,404,0.29260033563334836,102,45000.0,45000000,34,6689780.515000001,114,0.9562348265919056,15.774908221189154,0,6689780.515000001,1,1.0,2,3
133,209,104,-0.7441039398713607,218,45422.0,45422000,77,91692.66,123,0.6680638642135335,11.426208517359287,0,91692.66,1,1.0,2,3
9,203,511,0.2428497220959356,286,45233.0,45233141,78,43170363.66,154,0.9700639218515071,17.580664814565708,0,43170363.66,1,1.0,2,2
110,136,135,0.9880226656636976,189,45000.0,45000000,28,15344044.18,112,0.15430882066428117,16.54623802057443,0,15344044.18,1,1.0,2,2
114,215,486,-0.15005539834465262,198,45231.0,45231300,72,3885456.59,55,-0.9886775902323404,15.172751318631704,0,3885456.59,1,1.0,2,3
118,235,514,-0.6050560696488488,268,45233.0,45233141,50,32469768.68,216,0.7961828637826158,17.477426675055888,0,32469768.68,1,1.0,2,3
101,19,135,0.8335557718385699,201,45210.0,45000000,58,4427695.73,3,0.5524353131676196,15.303390081305283,0,4427695.73,1,1.0,2,2
81,132,135,-0.8475409228928311,222,45233.0,45233223,0,4379457.14,78,0.5307300481619334,15.29243556237086,0,4379457.14,3,3.0,2,2
11,133,473,0.9880226656636976,25,45210.0,45000000,75,4544652.86,146,-0.154308820664281,15.677105166760802,0,4544652.86,1,1.0,2,3
81,132,135,0.8140460935082178,222,45000.0,45000000,19,7576989.17,78,0.5808002734538009,15.840626603565434,0,7576989.17,1,1.0,2,3
49,178,264,0.9821256058680006,18,45000.0,45000000,7,6689780.515000001,71,0.1882267098432442,15.774908221189154,0,6689780.515000001,1,1.0,2,2
168,291,135,-0.4900286664290594,297,45210.0,45000000,52,10888286.18,208,-0.8717063187093217,16.2031981987922,0,10888286.18,1,1.0,2,2
81,132,135,0.6648553979642866,222,45000.0,45000000,0,7869331.98,78,-0.7469720876965551,15.878483862036768,0,7869331.98,1,1.0,2,2
77,177,135,-0.9893142039703663,226,45000.0,45000000,42,9258605.47,194,0.1457991969198751,16.04106410609686,0,9258605.47,1,1.0,2,2
61,221,80,0.6648553979642866,235,45330.0,45330000,34,1179161.13,126,-0.7469720876965551,13.980314684908295,0,1179161.13,1,1.0,2,3
106,192,321,-0.3816892202666588,174,45000.0,45000000,5,5730659.03,27,0.9242907221930933,15.561341270538914,0,5730659.03,1,1.0,2,3
72,261,225,-0.9646141756912435,152,45000.0,45000000,10,438318349.68,140,0.26366549272800704,19.898456032365672,0,438318349.68,1,1.0,2,2
126,87,67,-0.980469160361632,85,45215.0,45215100,27,0.1,102,0.19667288979357647,0.09531017980432487,0,0.1,1,1.0,2,1
133,209,104,0.7829801036770624,218,45422.0,45422000,77,39941.26,123,-0.622046748440868,10.595190190246258,0,39941.26,1,1.0,2,2
137,165,151,0.2428497220959358,234,45000.0,45000000,40,20983325.25,161,-0.970063921851507,16.98047255173066,0,20983325.25,1,1.0,2,3
170,145,135,-0.993746580436178,109,45000.0,45000000,48,176201.9,175,0.11165900712169512,12.079391450918582,0,176201.9,1,1.0,2,2
81,132,531,-0.7324940716135789,222,45233.0,45233223,52,9552602.8,78,0.6807734094770161,16.07232432450953,0,9552602.8,3,3.0,2,2
3,198,519,-0.9192859697186105,225,45233.0,45233141,0,2579317.53,147,-0.39359027665646645,14.763035786348919,0,2579317.53,1,1.0,0,3
134,12,413,0.9668478136052775,197,45000.0,45000000,34,9150571.17,116,0.255353295116187,16.02932696753708,0,9150571.17,1,1.0,2,3
90,125,485,0.5702422926917871,192,45230.0,45230000,58,1948666.24,227,0.8214765533024142,14.482656230203444,0,1948666.24,1,1.0,2,1
106,194,135,-0.9051931898913974,222,45000.0,45000000,39,19854943.87,30,0.42500033996955416,16.88556709153008,0,19854943.87,1,1.0,2,4
120,62,588,-0.980469160361632,140,45000.0,45000000,13,10119191.04,69,0.19667288979357647,16.46320099908772,0,10119191.04,5,5.0,2,1
94,241,135,-0.9804691603616321,222,45210.0,45000000,0,12576875.85,49,-0.19667288979357622,16.347370515298124,0,12576875.85,1,1.0,2,2
106,19,135,0.9927487224577402,229,45000.0,45000000,50,7008514.57,3,0.1202080448993527,15.762636477670853,0,7008514.57,1,1.0,2,2
134,205,83,0.1755314904214282,78,45232.0,45232142,77,867765.29,121,0.9844738167520922,13.673677706235814,0,867765.29,1,1.0,2,3
49,178,140,-0.08167639533042288,18,45000.0,45000000,13,4893631.44,71,-0.99665890175417,15.403445415955057,0,4893631.44,1,1.0,2,4
106,254,135,-0.9441875088341994,18,45234.0,45234100,0,6689780.515000001,8,-0.3294084822245302,15.774908221189154,0,6689780.515000001,2,2.0,2,3
7,237,636,0.004303538296244289,23,45233.0,45233141,78,20065164.95,154,0.9999907397361901,16.97736633109064,0,20065164.95,3,3.0,2,3
123,219,387,0.8335557718385695,205,45214.0,45214200,34,14193824.55,129,-0.5524353131676203,16.468317607587142,0,14193824.55,1,1.0,2,3
148,169,491,0.45207220393230435,91,45231.0,45231300,73,4870465.3,61,0.8919813464595485,15.398700239961736,0,4870465.3,1,1.0,2,3
98,135,135,-0.4443781781046134,135,45000.0,45000000,7,17774295.39,43,-0.8958392907349089,16.693263948622562,0,17774295.39,1,1.0,2,2
22,54,135,-0.3657225234972692,36,45000.0,45000000,72,8953784.7,86,-0.9307239310379793,16.007586984059067,0,8953784.7,1,1.0,2,4
125,105,493,-0.8475409228928311,289,45210.0,45232332,72,11878130.38,56,0.5307300481619334,16.290209568281416,0,11878130.38,7,1.0,2,4
81,132,135,-0.7324940716135789,222,45233.0,45233223,50,1285807.07,78,0.6807734094770161,14.066897926918278,0,1285807.07,1,1.0,2,2
39,246,603,-0.9769384927771817,97,45300.0,45300000,39,892051.78,156,0.21352091543979612,13.701280580215235,0,892051.78,1,1.0,2,2
106,194,643,-0.33346877891818705,226,45000.0,45000000,35,2196981.96,30,-0.9427611433904206,14.242508651644025,0,2196981.96,1,1.0,2,1
125,159,135,0.9880226656636976,208,45000.0,45000000,72,3478860.7,56,-0.154308820664281,15.062215700541387,0,3478860.7,1,1.0,2,4
30,142,107,-0.06450844944931623,46,45320.0,45320000,72,78714.59,53,0.9979171608653922,11.273596508815418,0,78714.59,1,1.0,2,1
106,146,379,0.5416278206559811,169,45000.0,45000000,0,13821105.59,6,-0.8406184056344783,16.741455662696406,0,13821105.59,1,1.0,2,4
106,194,135,-0.45973273945210397,222,45000.0,45000000,7,9339058.58,30,0.8880573226294932,16.049716117769545,0,9339058.58,1,1.0,2,3
94,241,135,-0.9322892131745133,222,45000.0,45000000,81,42040425.87,49,0.36171373072976765,17.55414225782252,0,42040425.87,1,1.0,2,2
134,205,59,0.5842981736283683,78,45343.0,45343200,34,6229626.34,121,-0.8115390590073611,15.64482707196008,0,6229626.34,1,1.0,2,2
60,182,122,-0.08167639533042241,271,45111.0,45111200,72,1233960.03,66,0.9966589017541702,14.0257399027219,0,1233960.03,1,1.0,2,2
92,45,503,0.3253420847119801,223,45000.0,45000000,54,9377270.33,186,0.9455963874271426,16.053799375676853,0,9377270.33,1,1.0,2,4
81,132,135,-0.5912614448635781,222,45233.0,45233223,0,6426043.66,78,0.8064799463209448,15.675869768524858,0,6426043.66,3,3.0,2,2
49,132,482,-0.9769384927771817,81,45233.0,45233128,24,1277290.03,154,0.21352091543979612,14.060252010380358,0,1277290.03,1,1.0,2,3
106,194,135,-0.8382797052177744,222,45000.0,45000000,0,21318330.44,30,0.545240438540651,16.87507789153507,0,21318330.44,5,5.0,2,2
106,127,135,0.141540295217043,169,45000.0,45000000,0,17184488.88,6,-0.989932495087353,16.886726749838033,0,17184488.88,1,1.0,2,2
32,122,235,0.05591699010060302,212,45210.0,45000000,66,29130138.68,243,-0.9984354211555643,17.187283923980765,0,29130138.68,1,1.0,2,2
171,281,135,0.8335557718385695,193,45200.0,45200000,48,7166858.0,184,-0.5524353131676203,15.784978041278972,0,7166858.0,1,1.0,2,3
167,145,544,-0.6839194216246105,98,45244.0,45244000,58,5852110.24,175,-0.7295575540864876,15.582313049827336,0,5852110.24,1,1.0,2,2
167,145,543,-0.6321034111873488,98,45200.0,45200000,78,2558224.2,175,-0.7748840413670406,14.754824294775169,0,2558224.2,1,1.0,2,1
106,194,135,0.4975132889071803,222,45000.0,45000000,19,5764922.21,30,-0.8674563547295971,15.567302391561892,0,5764922.21,1,1.0,2,3
77,14,135,-0.21772323039653177,226,45000.0,45000000,39,15613857.78,195,0.9760105506323683,16.563669461174182,0,15613857.78,1,1.0,2,3
106,134,309,-0.9937465804361781,167,45000.0,45000000,5,9034191.91,4,-0.11165900712169444,16.01652714874333,0,9034191.91,1,1.0,2,4
45,132,626,0.1755314904214282,79,45422.0,45422000,70,11167632.56,203,0.9844738167520922,16.228530291841395,0,11167632.56,1,1.0,2,3
3,198,135,0.8039279618328213,225,45233.0,45233223,0,32665398.48,147,0.5947266869607634,17.301826955785756,0,32665398.48,8,8.0,2,2
109,5,236,0.9750645322571948,184,45000.0,45000000,54,8334842.03,219,0.2219215130041655,15.935955241356222,0,8334842.03,1,1.0,2,3
49,178,405,0.8429415373547832,18,45210.0,45234100,11,6689780.515000001,71,-0.5380051715382992,15.774908221189154,0,6689780.515000001,1,1.0,2,2
49,178,230,0.25951179706979943,18,45110.0,45110000,18,2686845.53,71,-0.965739937654855,14.803878770223998,0,2686845.53,1,1.0,2,2
101,19,135,-0.986657932891657,201,45210.0,45000000,52,20715893.63,3,0.16280701293851715,16.84641182010634,0,20715893.63,1,1.0,2,2
106,194,529,0.893918596519257,221,45233.0,45233222,39,11564541.22,30,-0.4482293417404106,16.26345426963899,0,11564541.22,5,4.0,2,2
142,229,414,0.869589389346611,247,45000.0,45000000,32,3357332.04,143,0.49377555015997715,15.026657478667277,0,3357332.04,1,1.0,2,3
9,237,392,0.12447926388678915,21,45210.0,45210000,39,6940358.84,154,0.9922222094179323,15.752864181282908,0,6940358.84,1,1.0,2,2
146,193,646,-0.08167639533042288,258,45214.0,45214220,62,45680177.85,240,-0.99665890175417,17.637175038584573,0,45680177.85,1,1.0,2,3
8,212,36,-0.7441039398713607,143,45000.0,45000000,58,6601449.92,221,0.6680638642135335,15.702800019199818,0,6601449.92,1,1.0,2,2
106,175,342,0.20931464596304847,54,45000.0,45000000,53,5162483.82,3,0.9778483415056568,15.456928575811267,0,5162483.82,1,1.0,2,2
106,194,135,-0.9123747579707273,222,45000.0,45000000,39,11016447.06,30,0.4093559588156213,16.563515273434607,0,11016447.06,1,1.0,2,3
84,114,61,-0.5197438121555155,117,45000.0,45000000,67,393572.95,237,0.854322169749827,12.883024258026893,0,393572.95,1,1.0,2,3
9,121,155,0.9994074007397048,14,45210.0,45232000,78,7084313.17,171,0.03442161162274574,15.773393626139182,0,7084313.17,1,1.0,2,2
7,237,253,0.8140460935082175,24,45000.0,45000000,78,36366131.08,154,-0.5808002734538013,17.409148462118804,0,36366131.08,1,1.0,2,4
154,272,263,-0.9893142039703663,65,45252.0,45252124,82,6379911.05,177,0.1457991969198751,15.668664869959498,0,6379911.05,1,1.0,2,3
9,203,512,0.2428497220959356,286,45210.0,45233141,78,861906.84,154,0.9700639218515071,13.666903629776973,0,861906.84,1,1.0,2,2
94,241,135,-0.5343725582809785,222,45000.0,45000000,52,14431822.71,49,-0.8452490573530634,16.48494630599375,0,14431822.71,1,1.0,2,2
85,56,333,0.9962981749346078,119,45000.0,45000000,7,5278598.33,45,0.08596479873744647,15.526644733876505,0,5278598.33,1,1.0,2,3
117,204,646,-0.5197438121555157,231,45214.0,45214200,77,11162712.9,121,-0.8543221697498269,16.228089666357317,0,11162712.9,1,1.0,2,4
14,212,635,-0.9192859697186105,143,45233.0,45233141,58,41966650.5,221,-0.39359027665646645,17.552385848948465,0,41966650.5,1,1.0,2,2
170,76,141,0.25951179706979943,299,45000.0,45000000,48,13988883.5,174,-0.965739937654855,16.453773607937244,0,13988883.5,3,1.0,2,3
5,170,449,-0.03012030484690836,8,45233.0,45233100,72,17710782.91,36,-0.9995462806873573,17.018188323747623,0,17710782.91,1,1.0,2,3
30,142,435,-0.766658819300159,46,45210.0,45262700,72,559024.95,53,0.6420547132365637,13.233951173242229,0,559024.95,1,1.0,2,2
106,129,135,0.6387494220515272,230,45000.0,45000000,0,40604.6,0,0.7694148268839378,10.611661267112696,0,40604.6,1,1.0,2,1
45,132,618,0.9711000518829505,81,45420.0,45420000,70,2666456.76,154,-0.23867276600594997,14.796261467907263,0,2666456.76,1,1.0,2,2
106,19,211,-0.6839194216246106,229,45000.0,45000000,0,51292572.84,3,0.7295575540864875,17.753056540208146,0,51292572.84,1,1.0,2,2
106,206,135,-0.18399835165768005,222,45000.0,45000000,0,6713096.33,1,0.9829265519799822,15.719571001549584,0,6713096.33,2,2.0,2,3
9,203,512,0.2428497220959356,286,45210.0,45233141,78,244491.52,154,0.9700639218515071,12.406939994382052,0,244491.52,1,1.0,2,1
106,53,258,-0.7987793728863649,54,45210.0,45210000,53,732582.81,7,0.6016240632249226,13.504333029710557,0,732582.81,1,1.0,2,2
163,286,327,0.9015016841318838,291,45212.0,45212225,48,14327897.89,179,-0.4327755925504317,16.477719165885947,0,14327897.89,1,1.0,2,3
106,134,545,-0.18399835165768005,167,45000.0,45000000,70,8068245.55,4,0.9829265519799822,15.903446736587835,0,8068245.55,1,1.0,2,2
124,195,490,0.2428497220959356,34,45232.0,45232100,69,4919661.92,33,0.9700639218515071,15.408750573926302,0,4919661.92,1,1.0,2,4
9,203,532,-0.5343725582809786,286,45000.0,45000000,78,3757983.53,154,0.8452490573530633,15.139393342395717,0,3757983.53,1,1.0,2,2
106,59,135,0.7829801036770624,277,45000.0,45000000,19,14066163.06,11,-0.622046748440868,16.459282759368033,0,14066163.06,1,1.0,2,3
94,241,460,0.886070621534138,222,45210.0,45000000,0,395789900.23,49,0.4635502709028509,19.796394075976508,0,395789900.23,1,1.0,2,2
9,124,367,-0.300819807635668,274,45214.0,45214400,39,10455685.15,154,-0.9536809966304455,16.16265651757709,0,10455685.15,1,1.0,2,3
52,224,135,0.5560174366570446,74,45313.0,45313100,77,0.1,164,-0.8311706263658079,0.09531017980432487,0,0.1,1,1.0,2,1
49,132,456,-0.5488429582847199,81,45233.0,45233300,24,3095349.98,154,-0.8359254794186365,14.945411859932996,0,3095349.98,1,1.0,2,2
47,189,508,0.9158642882672872,137,45233.0,45233125,7,9325922.33,47,0.401487989205973,16.048308535214314,0,9325922.33,1,1.0,2,3
106,215,200,-0.5772916165517272,177,45000.0,45000000,70,48999832.73,2,0.8165380514459161,17.70732746280384,0,48999832.73,1,1.0,2,2
71,261,226,0.05591699010060302,152,45000.0,45000000,55,437613961.97,140,-0.9984354211555643,19.896847716629722,0,437613961.97,1,1.0,2,3
45,132,427,-0.3334687789181868,81,45215.0,45215100,72,2597581.49,154,0.9427611433904207,14.770091758910358,0,2597581.49,1,1.0,2,3
71,185,641,0.3737197147904692,248,45000.0,45000000,32,48264978.23,139,-0.9275416835791965,17.692294336600593,0,48264978.23,1,1.0,2,2
129,148,64,0.9711000518829505,62,45112.0,45112723,27,190497.41,103,-0.23867276600594997,12.221079526891955,0,190497.41,1,1.0,1,3
52,224,583,0.5560174366570446,74,45310.0,45310000,77,0.1,164,-0.8311706263658079,0.09531017980432487,0,0.1,1,1.0,2,2
106,129,135,0.6387494220515272,230,45000.0,45000000,0,126889.38,0,0.7694148268839378,11.751078843106312,0,126889.38,1,1.0,2,1
67,86,388,-0.6712599575675313,157,45000.0,45000000,7,47202850.44,39,0.7412220108485958,17.669964860595467,0,47202850.44,1,1.0,2,3
94,241,592,0.9574851883550389,222,45000.0,45000000,58,5041194.69,49,-0.2884824328806098,15.433153851989939,0,5041194.69,1,1.0,2,3
9,237,100,0.10738134666416306,21,45212.0,45212200,39,7640579.73,154,-0.994217906893952,15.84898417003406,0,7640579.73,1,1.0,2,2
106,19,325,-0.6839194216246106,229,45000.0,45000000,0,139888835.01,3,0.7295575540864875,18.756358636665976,0,139888835.01,1,1.0,2,1
146,239,278,0.749826401204568,263,45232.0,45232000,66,5903594.3,239,-0.661634618242279,15.745222752761904,0,5903594.3,1,1.0,2,3
3,198,519,-0.9192859697186105,225,45233.0,45233141,0,128158.37,147,-0.39359027665646645,11.761029846559767,0,128158.37,1,1.0,0,2
106,206,135,-0.6321034111873488,222,45000.0,45000000,50,9697580.41,1,-0.7748840413670406,16.087387073208173,0,9697580.41,1,1.0,2,3
